time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6700,2022-07-04 22:37:24,40.4412181992819,-79.9468832235067,9.84252,,,937.45016844985,10.498688,0,0.5354658964,3.3429463012,17,5,12.18,937.45016844985,9.84252,0.223694,1.09054793516,0,0,-3.131716,191.7, -1.9, 0.5,0,0,1024,1024,1364,1024,0,0,52,0,193.2,-15.7,96,3.982,3.957,3.96,0,0,0,7.026,76.82,937.45016844985,9.84252,6,P-GPS,
6800,2022-07-04 22:37:24,40.441218367996,-79.9468831096056,10.170604,,,937.77825244985,10.826772,0,0.54027888868,3.4121720252,17,5,12.18,937.77825244985,10.170604,0.223694,1.09054793516,0,0,-3.35541,191.8, -2, 0.1,0,0,1024,1024,1360,1024,0,0,51,0,193.2,-15.7,96,3.982,3.957,3.96,0,0,0,7.026,76.82,937.77825244985,10.170604,6,P-GPS,
6900,2022-07-04 22:37:25,40.4412184242885,-79.9468832016507,10.826772,,,938.43442044985,11.48294,0,0.50943899268,3.4449476168,17,5,12.18,938.43442044985,10.826772,0.223694,1.09054793516,0,0,-3.579104,191.9, -2.2, 0.7,0,0,1024,1024,1359,1024,0,0,51,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,938.43442044985,10.826772,6,P-GPS,
7000,2022-07-04 22:37:25,40.4412185722291,-79.9468830966254,11.154856,,,938.76250444985,12.139108,0,0.5236548724,3.5062993248,17,5,12.18,938.76250444985,11.154856,0.223694,1.09054793516,0,0,-3.579104,192, -2.4, 1,0,0,1024,1024,1348,1024,0,0,49,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,938.76250444985,11.154856,6,P-GPS,
7100,2022-07-04 22:37:25,40.4412187083991,-79.9468827876804,11.811024,,,939.41867244985,12.467192,0,0.60122705336,3.6054463096,17,5,12.18,939.41867244985,11.811024,0.223694,1.09054793516,0,0,-3.579104,192.1, -2.4, 1.3,0,0,1024,1024,1348,1024,0,0,49,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,939.41867244985,11.811024,6,P-GPS,
7200,2022-07-04 22:37:25,40.4412188589326,-79.9468826796322,12.467192,,,940.07484044985,13.12336,0,0.62857285476,3.6680119284,17,5,12.18,940.07484044985,12.467192,0.223694,1.09054793516,0,0,-3.579104,192.3, -2.8, 1.4,0,0,1024,1024,1348,1024,0,0,49,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,940.07484044985,12.467192,6,P-GPS,
7300,2022-07-04 22:37:25,40.4412190097265,-79.9468822996623,12.795276,,,940.40292444985,13.779528,0,0.7360236456,3.7870079952,17,5,12.18,940.40292444985,12.795276,0.223694,1.09054793516,0,0,-3.35541,192.4, -3.2, 1.5,0,0,1024,1024,1347,1024,0,0,49,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,940.40292444985,12.795276,6,P-GPS,
7400,2022-07-04 22:37:25,40.4412191681883,-79.9468821966314,13.451444,,,941.05909244985,14.435696,0,0.77076446036,3.8515093096,17,5,12.18,941.05909244985,13.451444,0.223694,1.09054793516,0,0,-3.35541,192.5, -3.6, 1.2,0,0,1024,1024,1339,1024,0,0,48,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,941.05909244985,13.451444,6,P-GPS,
7500,2022-07-04 22:37:25,40.4412188551846,-79.9468822288373,13.779528,,,941.38717644985,14.76378,0,0.75375002412,3.966043434,17,5,12.18,941.38717644985,13.779528,0.223694,1.09054793516,0,0,-3.35541,192.5, -3.9, 1.8,0,0,1024,1024,1337,1024,0,0,47,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,941.38717644985,13.779528,6,P-GPS,
7600,2022-07-04 22:37:25,40.4412189610773,-79.9468821664614,14.435696,,,942.04334444985,15.419948,0,0.77189306932,4.0083990784,17,5,12.18,942.04334444985,14.435696,0.223694,1.09054793516,0,0,-3.131716,192.6, -3.8, 1.3,0,0,1024,1024,1333,1024,0,0,47,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,942.04334444985,14.435696,6,P-GPS,
7700,2022-07-04 22:37:25,40.441218522562,-79.9468828202496,14.76378,,,942.37142844985,16.076116,0,0.60248033424,4.2503938368,17,5,12.18,942.37142844985,14.76378,0.223694,1.09054793516,0,0,-3.131716,192.5, -4.1, 1,0,0,1024,1024,1328,1024,0,0,46,0,193.2,-15.7,96,4.141,4.075,4.005,0,0,0,6.454,77,942.37142844985,14.76378,6,P-GPS,
7800,2022-07-04 22:37:25,40.4412185680409,-79.9468828504579,15.419948,,,943.02759644985,16.4042,0,0.5910269218,4.2689633912,16,5,11.84,943.02759644985,15.419948,0.223694,1.09054793516,0,0,-3.131716,192.4, -4.1, 0.8,0,0,1024,1024,1312,1024,0,0,44,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,943.02759644985,15.419948,6,P-GPS,
7900,2022-07-04 22:37:26,40.4412189976102,-79.9468823572308,15.748032,,,943.35568044985,17.060368,0,0.7197670834,4.4770998808,16,5,11.84,943.35568044985,15.748032,0.223694,1.09054793516,0,0,-2.908022,192.3, -3.9, 0.6,0,0,1024,1024,1316,1024,0,0,44,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,943.35568044985,15.748032,6,P-GPS,
8000,2022-07-04 22:37:26,40.4412190460228,-79.946882340289,16.4042,,,944.01184844985,17.388452,0,0.7258694458,4.4953741596,17,5,11.84,944.01184844985,16.4042,0.223694,1.09054793516,0,0,-2.908022,192.2, -4, 0.7,0,0,1024,1024,1301,1024,0,0,42,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,944.01184844985,16.4042,6,P-GPS,
8100,2022-07-04 22:37:26,40.4412191145557,-79.9468822771718,16.732284,,,944.33993244985,18.04462,0,0.74598427584,4.52591878,17,5,11.84,944.33993244985,16.732284,0.223694,1.09054793516,0,0,-2.908022,192.2, -3.9, 1,0,0,1024,1024,1301,1024,0,0,42,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,944.33993244985,16.732284,6,P-GPS,
8200,2022-07-04 22:37:26,40.4412191320277,-79.946882254785,17.060368,,,944.66801644985,18.372704,0,0.75295606084,4.5348426648,17,5,11.84,944.66801644985,17.060368,0.223694,1.09054793516,0,0,-2.908022,192.3, -3.6, 1.6,0,0,1024,1024,1268,1024,0,0,37,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,944.66801644985,17.060368,6,P-GPS,
8300,2022-07-04 22:37:26,40.4412193823047,-79.9468826292569,17.716536,,,945.32418444985,19.028872,0,0.66989175372,4.673228496,17,5,11.84,945.32418444985,17.716536,0.223694,1.09054793516,0,0,-2.684328,192.5, -3.6, 1.6,0,0,1024,1024,1269,1024,0,0,37,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,945.32418444985,17.716536,6,P-GPS,
8400,2022-07-04 22:37:26,40.4412194083676,-79.9468826845726,18.04462,,,945.65226844985,19.356956,0,0.65798230452,4.691273116,17,5,11.84,945.65226844985,18.04462,0.223694,1.09054793516,0,0,-2.23694,192.5, -4, 1.1,0,0,1024,1024,1273,1024,0,0,38,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,945.65226844985,18.04462,6,P-GPS,
8500,2022-07-04 22:37:26,40.4412187401416,-79.9468833804426,18.372704,,,945.98035244985,19.68504,0,0.4362861032,5.0023623648,17,5,11.84,945.98035244985,18.372704,0.223694,1.09054793516,0,0,-2.013246,192.4, -3.9, 0.7,0,0,1024,1024,1285,1024,0,0,40,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,945.98035244985,18.372704,6,P-GPS,
8600,2022-07-04 22:37:26,40.4412186755596,-79.9468835216824,18.700788,,,946.30843644985,20.013124,0,0.40064305744,5.0481300828,17,5,11.84,946.30843644985,18.700788,0.223694,1.09054793516,0,0,-1.789552,192.3, -3.5, 0.3,0,0,1024,1024,1296,1024,0,0,41,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,946.30843644985,18.700788,6,P-GPS,
8700,2022-07-04 22:37:26,40.4412188025567,-79.9468829790403,19.028872,,,946.63652044985,20.341208,0,0.54587928256,5.2057744448,17,5,11.84,946.63652044985,19.028872,0.223694,1.09054793516,0,0,-2.013246,192.2, -3.1, 0.2,0,0,1024,1024,1309,1024,0,0,43,0,193.2,-15.7,96,4.045,4.032,4.036,0,0,0,9.997,77,946.63652044985,19.028872,6,P-GPS,
8800,2022-07-04 22:37:26,40.4412187219202,-79.9468830681349,19.356956,,,946.96460444985,20.669292,0,0.52323492488,5.2441930812,17,5,12.173,946.96460444985,19.356956,0.223694,1.09054793516,0,0,-2.013246,192.1, -2.5, 0.1,0,0,1024,1024,1343,1024,0,0,48,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,946.96460444985,19.356956,6,P-GPS,
8900,2022-07-04 22:37:27,40.4412185421569,-79.946883438121,19.68504,,,947.29268844985,21.32546,0,0.43405841284,5.3660762872,17,5,12.173,947.29268844985,19.68504,0.223694,1.09054793516,0,0,-2.460634,192.1, -2.5, 0.2,0,0,1024,1024,1343,1024,0,0,48,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,947.29268844985,19.68504,6,P-GPS,
9000,2022-07-04 22:37:27,40.4412184474232,-79.9468835328254,20.013124,,,947.62077244985,21.653544,0,0.42000657512,5.4095146088,17,5,12.173,947.62077244985,20.013124,0.223694,1.09054793516,0,0,-2.684328,192, -2.6, 0.5,0,0,1024,1024,1353,1024,0,0,50,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,947.62077244985,20.013124,6,P-GPS,
9100,2022-07-04 22:37:27,40.4412185476592,-79.9468837565919,20.341208,,,947.94885644985,21.981628,0,0.34905184844,5.481627472,17,5,12.173,947.94885644985,20.341208,0.223694,1.09054793516,0,0,-3.131716,192, -2.8, 0.7,0,0,1024,1024,1365,1024,0,0,52,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,947.94885644985,20.341208,6,P-GPS,
9200,2022-07-04 22:37:27,40.4412184528867,-79.9468838638296,20.669292,,,948.27694044985,22.637796,0,0.33504594248,5.5272639564,17,5,12.173,948.27694044985,20.669292,0.223694,1.09054793516,0,0,-3.35541,192.2, -2.4, 0.8,0,0,1024,1024,1372,1024,0,0,53,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,948.27694044985,20.669292,6,P-GPS,
9300,2022-07-04 22:37:27,40.4412184256071,-79.9468837601928,21.32546,,,948.93310844985,22.96588,0,0.36526247888,5.5577101516,17,5,12.173,948.93310844985,21.32546,0.223694,1.09054793516,0,0,-3.579104,192.2, -2, 0.9,0,0,1024,1024,1374,1024,0,0,53,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,948.93310844985,21.32546,6,P-GPS,
9400,2022-07-04 22:37:27,40.4412183375691,-79.9468838538863,21.981628,,,949.58927644985,23.622048,0,0.35817258364,5.5990487356,17,5,12.173,949.58927644985,21.981628,0.223694,1.09054793516,0,0,-3.802798,192.2, -2.2, 0.8,0,0,1024,1024,1375,1024,0,0,53,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,949.58927644985,21.981628,6,P-GPS,
9500,2022-07-04 22:37:27,40.4412189764738,-79.9468838205626,22.637796,,,950.24544444985,24.278216,0,0.31448819904,5.8323164596,17,5,12.173,950.24544444985,22.637796,0.223694,1.09054793516,0,0,-3.802798,192.3, -1.8, 1.2,0,0,1024,1024,1379,1024,0,0,54,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,950.24544444985,22.637796,6,P-GPS,
9600,2022-07-04 22:37:27,40.4412189635305,-79.9468839180379,22.96588,,,950.57352844985,24.6063,0,0.287038066928,5.8598098988,17,5,12.173,950.57352844985,22.96588,0.223694,1.09054793516,0,0,-4.026492,192.4, -2, 1,0,0,1024,1024,1380,1024,0,0,54,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,950.57352844985,22.96588,6,P-GPS,
9700,2022-07-04 22:37:27,40.4412187547581,-79.9468842485991,23.622048,,,951.22969644985,25.262468,0,0.196918969556,5.9790684328,17,5,12.173,951.22969644985,23.622048,0.223694,1.09054793516,0,0,-4.026492,192.5, -2.3, 0.8,0,0,1024,1024,1380,1024,0,0,54,0,193.2,-15.7,96,4.027,4.014,4.013,0,0,0,6.258,77,951.22969644985,23.622048,6,P-GPS,
9800,2022-07-04 22:37:27,40.4412187481559,-79.9468844004987,24.278216,,,951.88586444985,25.918636,0,0.156459322592,6.021325652,16,5,12.157,951.88586444985,24.278216,0.223694,1.09054793516,0,0,-4.026492,192.5, -2.3, 0.4,0,0,1024,1024,1380,1024,0,0,54,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,951.88586444985,24.278216,6,P-GPS,
9900,2022-07-04 22:37:28,40.4412190492711,-79.946884406175,24.934384,,,952.54203244985,26.574804,0,0.163875005244,6.1312009836,16,5,12.157,952.54203244985,24.934384,0.223694,1.09054793516,0,0,-4.026492,192.4, -2, 0,0,0,1024,1024,1384,1024,0,0,55,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,952.54203244985,24.934384,6,P-GPS,
10000,2022-07-04 22:37:28,40.4412191041309,-79.9468845663631,25.590552,,,953.19820044985,26.902888,0,0.136687668416,6.1799870744,17,5,12.157,953.19820044985,25.590552,0.223694,1.09054793516,0,0,-4.026492,192.1, -2.6, -0.4,0,0,1024,1024,1422,1024,0,0,60,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,953.19820044985,25.590552,6,P-GPS,
10100,2022-07-04 22:37:28,40.4412193447217,-79.9468843664845,26.24672,,,953.85436844985,27.559056,0,0.237741477424,6.2838256604,17,5,12.157,953.85436844985,26.24672,0.223694,1.09054793516,0,0,-4.250186,191.8, -3.3, -0.6,0,0,1024,1024,1636,1024,0,0,93,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,953.85436844985,26.24672,6,P-GPS,
10200,2022-07-04 22:37:28,40.4412194301976,-79.9468844908115,26.902888,,,954.51053644985,28.215224,0,0.242042002496,6.3303479716,17,5,12.157,954.51053644985,26.902888,0.223694,1.09054793516,0,0,-4.697574,191.6, -3.3, -0.7,0,0,1024,1024,1627,1024,0,0,91,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,954.51053644985,26.902888,6,P-GPS,
10300,2022-07-04 22:37:28,40.4412195562466,-79.9468844057025,27.559056,,,955.16670444985,28.871392,0,0.293639773176,6.38205401,17,5,12.157,955.16670444985,27.559056,0.223694,1.09054793516,0,0,-5.59235,191.5, -3.1, -0.8,0,0,1024,1024,1641,1024,0,0,93,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,955.16670444985,27.559056,6,P-GPS,
10400,2022-07-04 22:37:28,40.4412196288762,-79.9468844917262,28.543308,,,956.15095644985,29.855644,0,0.306213592476,6.4177167408,17,5,12.157,956.15095644985,28.543308,0.223694,1.09054793516,0,0,-6.71082,191.5, -3, -0.7,0,0,1024,1024,1674,1024,0,0,98,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,956.15095644985,28.543308,6,P-GPS,
10500,2022-07-04 22:37:28,40.4412191307312,-79.9468854915859,29.52756,,,957.13520844985,30.839896,0,0.180850071404,6.7495737068,17,5,12.157,957.13520844985,29.52756,0.223694,1.09054793516,0,0,-7.82929,191.4, -2.8, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,957.13520844985,29.52756,6,P-GPS,
10600,2022-07-04 22:37:28,40.4412191487793,-79.9468856265826,30.839896,,,958.44754444985,32.152232,0,0.216459324512,6.7876314508,15,5,12.157,958.44754444985,30.839896,0.223694,1.09054793516,0,0,-8.94776,191.5, -2.3, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,958.44754444985,30.839896,6,P-GPS,
10700,2022-07-04 22:37:28,40.4412195189164,-79.946885029575,32.152232,,,959.75988044985,33.464568,0,0.240439312156,7.0014437936,15,5,12.157,959.75988044985,32.152232,0.223694,1.09054793516,0,0,-10.06623,192.1, -2.9, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,4.018,4.002,4.005,0,0,0,6.821,77.18,959.75988044985,32.152232,6,P-GPS,
10800,2022-07-04 22:37:29,40.4412195910841,-79.9468850726315,33.792652,,,961.40030044985,34.776904,0,0.26799049414,7.030347994,16,5,11.981,961.40030044985,33.792652,0.223694,1.09054793516,0,0,-11.1847,192.4, -3.2, -0.4,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,961.40030044985,33.792652,6,P-GPS,
10900,2022-07-04 22:37:29,40.4412180645756,-79.9468871601301,35.433072,,,963.04072044985,36.417324,0,0.6810367672,7.8342194108,16,5,11.981,963.04072044985,35.433072,0.223694,1.09054793516,0,0,-12.30317,192.3, -4.1, 0.1,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,963.04072044985,35.433072,6,P-GPS,
11000,2022-07-04 22:37:29,40.4412179885491,-79.9468873684059,37.401576,,,965.00922444985,37.72966,0,0.7451771892,7.8983598328,17,5,11.981,965.00922444985,37.401576,0.223694,1.09054793516,0,0,-12.750558,192.4, -4.7, 0.1,0,0,1024,1024,1684,1024,0,0,100,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,965.00922444985,37.401576,6,P-GPS,
11100,2022-07-04 22:37:29,40.4412178028561,-79.946887163482,39.37008,,,966.97772844985,39.698164,0,0.72781826476,7.9868440876,17,5,11.981,966.97772844985,39.37008,0.223694,1.09054793516,0,0,-13.197946,192.4, -4.3, 0.2,0,0,1024,1024,1669,1024,0,0,98,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,966.97772844985,39.37008,6,P-GPS,
11200,2022-07-04 22:37:29,40.4412176805002,-79.9468873712582,41.338584,,,968.94623244985,41.666668,0,0.80044950068,8.0597771608,17,5,11.981,968.94623244985,41.338584,0.223694,1.09054793516,0,0,-13.197946,192.5, -3.9, 0.4,0,0,1024,1024,1665,1024,0,0,97,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,968.94623244985,41.338584,6,P-GPS,
11300,2022-07-04 22:37:29,40.4412177878886,-79.9468874838829,42.979004,,,970.58665244985,43.635172,0,0.80720803108,8.109908396,17,5,11.981,970.58665244985,42.979004,0.223694,1.09054793516,0,0,-12.974252,192.6, -3.3, 0.9,0,0,1024,1024,1641,1024,0,0,93,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,970.58665244985,42.979004,6,P-GPS,
11400,2022-07-04 22:37:29,40.4412176978922,-79.9468877052825,44.947508,,,972.55515644985,45.603676,0,0.87689635352,8.1795934376,17,5,11.981,972.55515644985,44.947508,0.223694,1.09054793516,0,0,-12.974252,192.7, -3.3, 0,0,0,1024,1024,1627,1024,0,0,91,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,972.55515644985,44.947508,6,P-GPS,
11500,2022-07-04 22:37:29,40.4412175485846,-79.9468876984597,46.916012,,,974.52366044985,47.57218,0,0.90295934648,8.2341209984,17,5,11.981,974.52366044985,46.916012,0.223694,1.09054793516,0,0,-12.750558,192.6, -4, -0.7,0,0,1024,1024,1603,1024,0,0,88,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,974.52366044985,46.916012,6,P-GPS,
11600,2022-07-04 22:37:29,40.4412174915865,-79.9468878868613,48.884516,,,976.49216444985,49.540684,0,0.9583825766,8.2904202128,17,5,11.981,976.49216444985,48.884516,0.223694,1.09054793516,0,0,-12.30317,192.4, -4.8, -0.5,0,0,1024,1024,1603,1024,0,0,88,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,976.49216444985,48.884516,6,P-GPS,
11700,2022-07-04 22:37:29,40.4412179367409,-79.9468873280787,50.524936,,,978.13258444985,51.181104,0,0.74347443324,8.5150265192,17,5,11.981,978.13258444985,50.524936,0.223694,1.09054793516,0,0,-11.632088,192.2, -5.3, 0.3,0,0,1024,1024,1609,1024,0,0,89,0,193.2,-15.7,96,3.846,3.824,3.828,0,0,0,8.554,77.18,978.13258444985,50.524936,6,P-GPS,
11800,2022-07-04 22:37:29,40.4412179369509,-79.9468874486906,52.165356,,,979.77300444985,52.821524,0,0.77342194076,8.5485238956,17,5,11.747,979.77300444985,52.165356,0.223694,1.09054793516,0,0,-11.1847,192.4, -5.6, -0.5,0,0,1024,1024,1603,1024,0,0,88,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,979.77300444985,52.165356,6,P-GPS,
11900,2022-07-04 22:37:30,40.4412184244002,-79.9468872718091,53.805776,,,981.41342444985,54.461944,0,0.66609582184,8.7330383372,17,5,11.747,981.41342444985,53.805776,0.223694,1.09054793516,0,0,-10.961006,192.3, -5.4, -0.9,0,0,1024,1024,1524,1024,0,0,76,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,981.41342444985,53.805776,6,P-GPS,
12000,2022-07-04 22:37:30,40.4412184533981,-79.9468873727466,55.446196,,,983.05384444985,55.77428,0,0.69096786988,8.7629924064,17,5,11.747,983.05384444985,55.446196,0.223694,1.09054793516,0,0,-10.513618,192.1, -5.8, 0,0,0,1024,1024,1397,1024,0,0,57,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,983.05384444985,55.446196,6,P-GPS,
12100,2022-07-04 22:37:30,40.4412187369637,-79.9468871546979,57.086616,,,984.69426444985,57.4147,0,0.61577429792,8.8828414916,17,5,11.747,984.69426444985,57.086616,0.223694,1.09054793516,0,0,-9.618842,192.2, -6, -0.3,0,0,1024,1024,1533,1024,0,0,77,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,984.69426444985,57.086616,6,P-GPS,
12200,2022-07-04 22:37:30,40.4412187910125,-79.9468872330085,58.398952,,,986.00660044985,58.398952,0,0.63634188388,8.9122050096,17,5,11.747,986.00660044985,58.398952,0.223694,1.09054793516,0,0,-8.724066,192.2, -6.1, -0.2,0,0,1024,1024,1525,1024,0,0,76,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,986.00660044985,58.398952,6,P-GPS,
12300,2022-07-04 22:37:30,40.4412192978262,-79.9468870850283,59.711288,,,987.31893644985,59.711288,0,0.615485584,9.1016407112,17,5,11.747,987.31893644985,59.711288,0.223694,1.09054793516,0,0,-8.276678,192.3, -6, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,987.31893644985,59.711288,6,P-GPS,
12400,2022-07-04 22:37:30,40.4412193602055,-79.9468871505356,60.69554,,,988.30318844985,60.69554,0,0.63916012544,9.1307745704,17,5,11.747,988.30318844985,60.69554,0.223694,1.09054793516,0,0,-8.276678,192, -5.4, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,988.30318844985,60.69554,6,P-GPS,
12500,2022-07-04 22:37:30,40.4412197892094,-79.9468868643306,62.007876,,,989.61552444985,61.679792,0,0.63141734304,9.3062995104,17,5,11.747,989.61552444985,62.007876,0.223694,1.09054793516,0,0,-7.605596,192, -5.7, 0,0,0,1024,1024,1024,1024,0,0,0,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,989.61552444985,62.007876,6,P-GPS,
12600,2022-07-04 22:37:30,40.4412198803712,-79.9468868993025,62.992128,,,990.59977644985,62.664044,0,0.65781826252,9.3409451808,17,5,11.747,990.59977644985,62.992128,0.223694,1.09054793516,0,0,-6.71082,192.2, -5.5, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,193.2,-15.7,96,4.01,4.01,4.016,0,0,0,9.934,77.18,990.59977644985,62.992128,6,P-GPS,
12700,2022-07-04 22:37:30,40.4412202280133,-79.9468865249965,63.97638,,,991.58402844985,63.648296,0,0.66396983752,9.5049543724,17,5,11.747,991.58402844985,63.97638,0.223694,1.09054793516,0,0,-5.816044,192.4, -5.4, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,193.2,-15.7,95,4.01,4.01,4.016,0,0,0,9.934,77.18,991.58402844985,63.97638,6,P-GPS,
12800,2022-07-04 22:37:30,40.4412203695636,-79.9468865706203,64.960632,,,992.56828044985,64.632548,0,0.71150920912,9.5581039804,17,5,11.73,992.56828044985,64.960632,0.223694,1.09054793516,0,0,-4.921268,192.4, -5.8, -0.1,0,0,1441,1024,1024,1024,63,0,0,0,193.2,-15.7,95,4.085,4.077,4.078,0,0,0,14.2,77.36,992.56828044985,64.960632,6,P-GPS,
12900,2022-07-04 22:37:31,40.4412209768857,-79.9468864966759,65.6168,,,993.22444844985,65.288716,0.223694,0.883612233,9.7806433576,17,5,11.73,993.22444844985,65.6168,0.223694,1.09054793516,0,-0.223694,-3.802798,192.3, -7.4, -2.3,0,0,1684,648,1024,1024,100,-57,0,0,193.2,-15.7,95,4.085,4.077,4.078,0,0,0,14.2,77.36,993.22444844985,65.6168,6,P-GPS,
13000,2022-07-04 22:37:31,40.4412211671803,-79.9468865881648,65.944884,,,993.55253244985,65.944884,0.223694,0.95667982064,9.8545934912,17,5,11.73,993.55253244985,65.944884,0.223694,1.09054793516,0,-0.223694,-2.684328,192.3, -21.9, -2.6,0,0,1684,657,1024,1024,100,-56,0,0,193.2,-15.7,95,4.085,4.077,4.078,0,0,0,14.2,77.36,993.55253244985,65.944884,6,P-GPS,
13100,2022-07-04 22:37:31,40.4412211144104,-79.9468865646997,66.272968,,,993.88061644985,66.272968,0.3131716,0.93666013496,9.8749018908,17,5,11.73,993.88061644985,66.272968,0.3131716,1.09054793516,-0.223694,-0.223694,-1.565858,193.2, -29.7, -4.2,0,0,1684,776,1024,1024,100,-38,0,0,193.2,-15.7,95,4.085,4.077,4.078,0,0,0,14.2,77.36,993.88061644985,66.272968,6,P-GPS,
13200,2022-07-04 22:37:31,40.4412210100261,-79.9468867193209,66.601052,,,994.20870044985,66.272968,1.006623,0.92559386164,9.9322837824,17,5,11.73,994.20870044985,66.601052,1.006623,1.09054793516,-0.894776,-0.447388,-0.671082,193.8, -29.8, -3.6,0,0,1684,968,1024,1024,100,-8,0,0,193.2,-15.7,95,4.085,4.077,4.078,0,0,0,14.2,77.36,994.20870044985,66.601052,6,P-GPS,
